year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20161022,16.8,13.6,21,0.4,"1,830"
20161023,14.4,11.4,17.6,2.3,"1,832"
20161024,14.2,9.5,19.4,0,"1,819"
20161025,14.6,11.3,19.1,13.7,"1,759"
20161026,13.8,10,18.3,0,"1,679"
20161027,14.5,9.1,19.2,0,"1,649"
20161028,14.1,12.1,16.5,5.6,"1,363"
20161029,10.6,7.1,14,0.7,"1,353"
20161030,8.1,2.9,15.1,0,"1,363"
20161031,8.3,4.4,11.6,0.3,"1,759"
20161101,4.6,0.4,9.7,0,"1,679"
20161102,5.3,-1.2,11.8,0.1,"1,649"
20161103,8.1,2.9,14.7,0.1,"1,363"
20161104,10.2,3.5,17.4,0,"1,353"
20161105,13.2,7.6,19.8,0.2,"1,363"
20161106,12.6,8.9,16.5,1.6,"1,759"
20161107,13.1,9.4,17.8,1.5,"1,679"
20161108,8.2,3.1,12.7,1.7,"1,351"
20161109,4.3,-0.7,10.5,0,"1,353"
20161110,7.3,2.8,12,3.1,"1,437"
20161111,9.3,4.5,15.2,0.9,"1,474"
20161112,10,2.9,18.2,0,"1,545"
20161113,12.6,6.9,18.3,3,"1,567"
20161114,14.3,10.2,18.7,2.3,"1,586"
20161115,9.5,3.4,15.2,0,"1,761"
20161116,6.6,0.3,14.3,0,"1,733"
20161117,8.7,3.3,16.1,0,"1,710"
20161118,10,3.6,15.6,12.8,"1,695"
20161119,13.4,10.6,16.7,1.2,"1,687"
20161120,12.2,7.3,17.6,0,"1,502"
20161121,10.3,6.1,14.2,0.1,"1,495"
20161122,6.3,2.5,10.9,0.9,"1,465"
20161123,3.1,-0.5,7.6,0.1,"1,454"
20161124,0.7,-3,5.5,0,"1,687"
20161125,1.9,-2.8,8.1,0,"1,502"
20161126,1.2,-2.6,4.3,2.4,"1,495"
20161127,4.1,1,8.5,0.1,"1,439"
20161128,3.8,-0.2,8.4,0,"1,383"
20161129,3.1,-2.3,10,0.2,"1,361"
20161130,6.2,1.2,10.7,2.5,"1,361"
20161201,6.5,0.8,10.8,0.1,"1,361"
20161202,3,-2.6,10,0,"1,366"
20161203,4,-2.6,12.1,0,"1,394"
20161204,5.3,1.1,10.2,0,"1,411"
20161205,7.9,2.5,13.8,0.1,"1,421"
20161206,1.8,-2.9,6.7,0,"1,424"
20161207,1.6,-4.2,7.6,0.1,"1,444"
20161208,3.6,-2.5,9.7,1.3,"1,442"
20161209,4.6,-0.5,8.9,1.3,"1,443"
20161210,0.8,-3.9,7.1,0,"1,444"
20161211,0.1,-5.7,7.8,0,"1,447"
20161212,3.9,-2.8,10.1,0.2,"1,456"
20161213,5.4,1.4,9.9,0.3,"1,458"
20161214,1.6,-1,4.7,2.5,"1,379"
20161215,-0.8,-4.2,2.7,0.1,"1,377"
20161216,-1.8,-6.9,2.9,0,"1,377"
20161217,3.4,-2.2,10.1,0,"1,377"
20161218,4.4,-1.1,10.6,0.1,"1,377"
20161219,7.2,3.4,10.5,4.9,"1,459"
20161220,7.3,3.3,13,0,"1,377"
20161221,8.7,3,13.7,24.2,"1,377"
20161222,8.4,4.4,15.3,14.4,"1,377"
20161223,1.7,-0.3,4.6,0.6,"1,459"
20161224,0.5,-2.3,4,0,"1,377"
20161225,2.9,-2.9,9,0.1,"1,377"
20161226,4.6,2.9,6.2,10.3,"1,377"
20161227,1.2,-3.2,4.5,2.1,"1,500"
20161228,-1.4,-6.5,4.8,0,"1,512"
20161229,-1.3,-4.5,2.1,0.2,"1,523"
20161230,-1.4,-7,4.6,0,"1,613"
20161231,1.7,-2.9,7.1,0,"1,627"
20170101,3.2,-1.5,9.6,0,"1,500"
20170102,5.5,0.4,11.3,0,"1,512"
20170103,3.6,-0.9,9.8,0,"1,523"
20170104,3.8,-1.3,10.6,0,"1,613"
20170105,4.3,-0.7,8.5,2,"1,627"
20170106,5.2,0.8,10.5,0.1,"1,500"
20170107,4,-1.4,9.5,0.1,"1,652"
20170108,7.2,3.9,11.9,1.6,"1,660"
20170109,4.4,-0.5,8.1,0.1,"1,656"
20170110,0.4,-2.9,4.7,0,"1,698"
20170111,-1.7,-6.2,2.8,0,"1,690"
20170112,0.7,-3.7,5.6,0.2,"1,710"
20170113,-2.2,-5.9,2.8,0.3,"1,741"
20170114,-5,-7.8,-1.8,0,"1,761"
20170115,-4.8,-10.6,1.6,0,"1,865"
20170116,-3,-8.8,4.4,0,"1,903"
20170117,-1.7,-7.8,5.8,0,"1,954"
20170118,0.5,-4.5,5.9,0,"1,978"
20170119,0.1,-5,6.8,0,"1,761"
20170120,-1.7,-5.4,1.4,3.3,"1,865"
20170121,-2.6,-8.1,2,0.6,"1,903"
20170122,-3.7,-6.9,0.1,0.6,"1,954"
20170123,-5.9,-9.9,-1.1,0.1,"1,978"
20170124,-4.7,-10.1,1.5,0,"1,761"
20170125,-3.7,-9.7,3.3,0,"1,865"
20170126,-0.9,-9.1,6.8,0.1,"1,986"
20170127,1.5,-3.7,6.6,1.2,"2,092"
20170128,0.5,-7.3,8.3,0,"2,094"
20170129,3.3,0.9,5.7,3.9,"2,106"
20170130,-1,-5.5,3.2,1.1,"2,090"
20170131,-2.9,-8.7,3.7,0,"2,077"
20170201,-1.2,-5.4,4.2,0,"2,068"
20170202,-0.9,-7.5,6.1,0,"2,064"
20170203,1.8,-3.8,8.6,0,"2,016"
20170204,4.1,-2.3,9.9,0.8,"1,753"
20170205,4.2,1.8,7.5,1.1,"1,657"
20170206,0.8,-2.6,4.7,0,"1,648"
20170207,0.1,-4.7,6.3,0,"1,658"
20170208,0.8,-3.6,5.3,0,"1,656"
20170209,-2.1,-5,1.2,0.1,"2,032"
20170210,-4.1,-6.8,-0.5,0.6,"2,080"
20170211,-2.8,-7.5,1.8,0.1,"1,753"
20170212,-0.7,-6.1,5.4,0,"1,657"
20170213,1,-5.9,7.3,0.3,"1,648"
20170214,1.5,-3.4,7.6,0,"1,658"
20170215,2.4,-5.3,11,0,"1,656"
20170216,7.1,-2.8,14.5,1.4,"1,571"
20170217,5.6,-1,12,1.7,"1,575"
20170218,0,-4.6,5.1,0,"1,582"
20170219,3.4,-5,10,2,"1,571"
20170220,2.9,-3,9.6,5.4,"1,566"
20170221,0.8,-6.2,7.9,0,"1,484"
20170222,3.6,0.3,5.9,16.1,"1,464"
20170223,1.4,-2,5,0,"1,486"
20170224,0.6,-4.7,6.1,0,"1,480"
20170225,3.1,-2.6,9.2,0,"1,480"
20170226,3.4,-2,10,0,"1,506"
20170227,3.6,-2.5,11.1,0.1,"1,491"
20170228,4.8,-2.5,13,0,"1,492"
20170301,6.2,0.7,12.7,2.1,"1,489"
20170302,3.2,-0.7,6.9,2,"1,490"
20170303,3.9,-3.2,11.7,0,"1,506"
20170304,5.6,-1,13.7,0,"1,491"
20170305,6.2,-0.3,13.8,0.2,"1,492"
20170306,2.9,-1.1,7,0.3,"1,489"
20170307,0.1,-3.2,4.4,0.5,"1,490"
20170308,1.4,-3.8,6.3,0,"1,506"
20170309,5,-1.6,11.3,0,"1,491"
20170310,5.4,-1.3,12.7,0,"1,494"
20170311,6.5,-2.2,15.8,0,"1,503"
20170312,8.5,0.2,16.4,0,"1,494"
20170313,7.9,2.7,13.7,0,"1,489"
20170314,5.5,0.6,11.4,0.6,"1,434"
20170315,4.8,-1.8,12.2,0,"1,422"
20170316,5.6,-1.4,13.1,0,"1,433"
20170317,6.9,-1.2,15.5,0,"1,401"
20170318,8.4,2.3,16.8,0,"1,397"
20170319,9.1,0.7,17.9,0,"1,315"
20170320,8.3,2.1,13.6,2.8,"1,301"
20170321,7.1,2.4,12.5,1.5,"1,300"
20170322,6.9,-0.6,14,0,"1,281"
20170323,8.7,3.8,15.1,0.1,"1,397"
20170324,7.8,2.3,13.3,0,"1,315"
20170325,6.4,4,9.7,6,"1,270"
20170326,6.2,2.8,10.8,1.2,"1,162"
20170327,6,2.4,10.8,1.3,"1,145"
20170328,7.3,0.7,13.6,0.7,"1,148"
20170329,8.5,4,14,1.1,"1,140"
20170330,10.5,2.8,18.4,0,"1,127"
20170331,8.7,6.2,12.1,3.8,"1,084"
20170401,7.5,4.1,12.3,3.4,"1,090"
20170402,8.2,1.7,15.1,0,"1,076"
20170403,11.5,2.9,20.2,0,"1,070"
20170404,13.4,4.1,21.9,0,"1,068"
20170405,13.3,10.2,16.2,17.7,"1,098"
20170406,13.6,10.5,17.1,9.8,"1,090"
20170407,14.2,8.5,21.9,0,"1,076"
20170408,14.9,8.1,23.1,0,"1,070"
20170409,13.4,9.2,18.2,0.6,"1,088"
20170410,13.4,8.3,19.5,0.1,"1,080"
20170411,12.2,8.4,18.2,10.8,"1,071"
20170412,12.3,7.2,17.7,0,"1,056"
20170413,13.1,4.6,20.3,0,987
20170414,14.7,8.5,20.5,0.9,985
20170415,17.6,11.3,24.8,0.1,984
20170416,17.8,10.3,26.6,0,968
20170417,13.6,10.8,17.2,15.3,965
20170418,13.3,8.6,20.1,3.1,898
20170419,13.3,7.4,19.4,0,895
20170420,12.4,8.9,17.6,0.9,887
20170421,13,7.1,19.9,0,880
20170422,13,7,20,0.1,968
20170423,14,6,21.8,0,965
20170424,15,6.4,22.5,0,898
20170425,16.9,11,22.4,0.8,895
20170426,14.9,10.1,20.1,1.2,887
20170427,13,6.4,19.3,0,880
20170428,15.1,6.2,23.3,0,968
20170429,17.1,8.2,25,0,965
20170430,19.8,11.9,27.7,0,898
20170501,17.8,11.3,25.4,0,895
20170502,16.9,9.4,24.7,0,887
20170503,18.3,9.5,27.2,0,880
20170504,19.1,11.3,26.4,0.3,968
20170505,19.8,15.6,25.1,3.7,881
20170506,16.7,11.1,22.6,0,931
20170507,17.3,9.2,24.7,0,932
20170508,18.2,10.3,24.9,0,919
20170509,14.9,12.9,19.1,11.2,820
20170510,15.5,12.6,19.7,1.1,782
20170511,18.9,12.3,25.8,0.3,768
20170512,18,14.4,21.8,1.7,754
20170513,17.5,12.3,24.5,2.9,743
20170514,16.7,11.3,22.7,0,750
20170515,16,10.2,21.7,0,768
20170516,16.5,11.1,22.2,0,772
20170517,17.4,11,24.7,0.7,782
20170518,19.7,11.5,27.4,0,768
20170519,21.5,13.5,29.5,0,754
20170520,21,13.8,28.4,0,743
20170521,20.7,13.8,27.9,0,750
20170522,20.2,13.1,27.3,0,768
20170523,19.6,13.7,25.5,1.4,772
20170524,19.8,16,25.4,3.6,804
20170525,19.6,13.2,27.8,0,829
20170526,16.1,10.9,21.7,0,888
20170527,17.5,9.8,25.1,0,888
20170528,20.6,11.8,28.3,0,888
20170529,23.4,16.6,30.6,0,876
20170530,23.1,16.2,30.4,0,871
20170531,21.6,16.5,27.9,2.5,871
20170601,21,16.2,27.3,2.6,873
20170602,19,12.3,25.6,0.1,871
20170603,19.3,14.2,25.3,0.2,862
20170604,19.5,11.5,27,0.2,860
20170605,20.3,13,27.6,0,854
20170606,17.8,14.5,21.7,10.7,871
20170607,18.4,15.9,21.2,5.5,862
20170608,20.5,15.9,26.4,0,860
20170609,22,15.5,28.6,0.4,854
20170610,21.2,16.6,26.6,0.4,871
20170611,20.4,14.2,27.1,0.9,862
20170612,19.5,14.7,24.8,0,860
20170613,19.2,14.7,25.4,2.1,854
20170614,20.7,14.4,27.2,0,875
20170615,22.6,16,29.8,0,868
20170616,22.2,16.4,28.7,0,925
20170617,22.4,16.3,29.3,0,937
20170618,23.4,16.3,31.2,0,944
20170619,24.2,17.1,31.7,0,969
20170620,23.2,18.1,28.7,2.1,970
20170621,23.4,18.7,29.1,0.3,"1,016"
20170622,23.9,18.2,30.3,0,"1,017"
20170623,24.7,18.6,31.5,0,"1,026"
20170624,23.2,19.3,29,2.5,"1,014"
20170625,22.7,19.1,28.2,10.4,991
20170626,22.2,19.6,26.8,12.4,975
20170627,23.1,19.7,28.1,3,968
20170628,24.2,19.8,29.9,1.5,991
20170629,23.9,20.4,28.6,5.2,975
20170630,25.3,20.8,30.4,0.3,968
20170701,25.3,22.6,29,4,991
20170702,25.6,23.3,28.8,23.3,975
20170703,25.6,23.5,29.1,29.4,968
20170704,25.4,22.9,29.8,20.7,944
20170705,26,22.5,31.2,1.7,872
20170706,25.4,22,30.5,15,864
20170707,26,22.9,29.1,4.4,876
20170708,25.6,23.4,28.6,24.4,896
20170709,27,23.4,32,9.6,908
20170710,26.1,24.1,28.5,26.7,"1,066"
20170711,26.5,23.2,30.7,4.8,"1,069"
20170712,27.2,23.1,32.6,0,"1,089"
20170713,27.1,22.2,33,0,"1,113"
20170714,26.8,22.9,33.2,9.8,"1,151"
20170715,25.5,23.1,28.4,20.7,"1,280"
20170716,26.7,23.7,30.4,25.1,"1,351"
20170717,26.4,23.4,30.6,6.2,"1,468"
20170718,26,23.1,30,3.4,"1,510"
20170719,27.4,23.5,32.8,0,"1,520"
20170720,28.4,23.8,33.6,0,"1,280"
20170721,29.4,25.5,34.1,0.7,"1,351"
20170722,27.8,24.8,32.2,4.6,"1,468"
20170723,26.8,24.4,29.5,13.2,"1,510"
20170724,27.1,24.9,31.2,10,"1,520"
20170725,26.8,23.9,31,10.7,"1,280"
20170726,26,21.7,30.8,0,"1,351"
20170727,25.5,20.4,31.1,0.3,"1,668"
20170728,26,22.2,30.2,11.3,"1,668"
20170729,25.4,23.4,28.5,7.4,"1,641"
20170730,26.1,23,30.6,0.8,"1,621"
20170731,24.8,23.1,27,19.9,"1,621"
20170801,26.6,22.9,31.9,2.2,"1,505"
20170802,27.2,23.8,32,0.4,"1,557"
20170803,27.2,23.1,31.9,0,"1,588"
20170804,28.5,23.5,33.9,0,"1,635"
20170805,29.6,24.7,35.1,0.6,"1,682"
20170806,29.4,25.1,34.8,1.7,"2,049"
20170807,28.5,24.8,33.8,1.6,"2,049"
20170808,27.4,23.5,32.3,0.4,"2,085"
20170809,25.6,23.5,28.4,11.6,"2,028"
20170810,25.6,23.4,29.1,15.7,"2,021"
20170811,25.8,22.3,31.2,8.8,"1,805"
20170812,25.6,21.8,30.3,0.8,"1,798"
20170813,24.1,21.4,26.8,3.1,"2,085"
20170814,22.9,21.4,25.1,42.9,"2,028"
20170815,23.2,21.6,25.2,29.1,"2,021"
20170816,24.6,22,28.3,6.4,"1,791"
20170817,24.5,21.8,28.7,5.3,"1,784"
20170818,25,21.7,29.9,6,"1,793"
20170819,24.9,21.9,29.1,8.1,"1,744"
20170820,24.7,22.7,27.8,24.6,"1,630"
20170821,25.4,23,29.4,26,"1,657"
20170822,26.7,23.4,31.6,8.2,"1,775"
20170823,27.8,24.4,32,10.6,"1,758"
20170824,28,24.7,31.6,14.4,"1,781"
20170825,25.9,21.2,31.3,3,"1,868"
20170826,23.2,17.9,29.6,0,"1,976"
20170827,22.4,16.6,28.6,0,"2,077"
20170828,23.7,18.3,28.8,8.4,"2,163"
20170829,22.3,18.2,26.9,1.1,"2,274"
20170830,19.7,16.6,24,0,"2,637"
20170831,21.1,15.5,27.3,0,"2,868"
20170901,21.3,16,27.6,0,"1,1084"
20170902,20.7,15.3,26.5,0,"1,1192"
20170903,21.3,15.3,27.8,0,"2,077"
20170904,21.9,17,27.7,0,"2,163"
20170905,20.7,18.1,23.4,1.6,"2,274"
20170906,20.9,18.5,23.9,15.4,"2,637"
20170907,21.4,17.8,26.9,1.2,"2,868"
20170908,22.4,17.7,28.8,0,"1,1300"
20170909,22.2,17.4,28.8,0,"1,1408"
20170910,22.4,18,27.4,0.2,"2,929"
20170911,20.6,18.2,23.6,46.6,"2,831"
20170912,21.8,17.1,27.8,0,"2,709"
20170913,20.1,14.4,27.2,0,"2,718"
20170914,20.3,13.6,27.2,0,"2,499"
20170915,20.6,16.5,25.3,0,"2,445"
20170916,20.5,16.1,24.8,0.1,"2,322"
20170917,21.1,17,26.1,1.8,"2,293"
20170918,20.7,15.2,27.2,0,"1,704"
20170919,21.9,16.5,27.3,3.5,"1,691"
20170920,19.7,14,24.5,0.4,"1,639"
20170921,18.2,11.8,25.7,0,"1,609"
20170922,19.3,14,26.5,0,"1,600"
20170923,19.9,14.9,26.3,0,"1,641"
20170924,21.1,16,27.6,0,"1,704"
20170925,21.8,16.9,28.5,0,"1,691"
20170926,22.3,16.9,28.3,0,"1,639"
20170927,19.4,17.3,22.6,21,"1,609"
20170928,19.7,15,25.1,0.2,"1,600"
20170929,15.8,10.3,21.8,0,"1,641"
20170930,17.3,9.9,25.9,0,"1,704"
20171001,16.6,12.9,20.3,21.2,"1,691"
20171002,19.9,16.5,24.6,15,"1,639"
20171003,18.1,14.9,23.1,0.6,"1,609"
20171004,17.1,13,22.3,0.1,"1,600"
20171005,16.8,13,21,1.1,"1,630"
20171006,16.5,13.9,19,8.4,"1,607"
20171007,19.4,15.9,24.6,0.1,"1,598"
20171008,20.4,16.3,26.5,0,"1,577"
20171009,20.9,16.4,27.1,0,"1,547"
20171010,20.9,16.8,26.6,1.5,"1,490"
20171011,17.7,14.6,21.8,6.3,"1,412"
20171012,13.1,10.6,15.5,9.3,"1,330"
20171013,13,7.7,19.2,0,"1,030"
20171014,14.1,8.9,20.3,0,"1,011"
20171015,14.7,10,19.4,0.8,"1,010"
20171016,15.5,12.1,20.2,0,"1,028"
20171017,15.1,9.7,21.6,0,"1,490"
20171018,15.6,13,18.7,0.3,"1,412"
20171019,15.3,11.3,20.5,0.5,"1,330"
20171020,15.2,10.1,22.4,0,"1,030"
20171021,15.1,9.4,22.6,0,"1,011"
20171022,15.5,9.4,21.7,0.1,"1,010"
20171023,12.9,8,18.6,0,"1,028"
20171024,11.7,7.3,18.5,0.1,"1,030"
20171025,11.7,6,19.8,0,"1,104"
20171026,12.7,6.9,19.5,0,"1,121"
20171027,14.4,9.6,21.5,0,"1,136"
20171028,15.3,9.2,22.1,0,"1,136"
20171029,12.8,7.6,19.4,1.9,"1,140"
20171030,7.9,2.9,14.1,0,"1,153"
20171031,8.8,1,17.5,0,"1,143"
20171101,12.2,6,18.5,0,"1,146"
20171102,13.4,9,19.3,0.1,"1,154"
20171103,12.1,7.1,18.4,1.3,"1,154"
20171104,8.1,3.6,13.8,1.3,"1,049"
20171105,7.6,1.4,15.7,0,"1,035"
20171106,9.6,2.6,18,0,"1,040"
20171107,13.5,6.4,19.8,0.1,"1,154"
20171108,14.1,7.5,19.6,0,"1,049"
20171109,9.2,2.8,17.6,0,"1,035"
20171110,11.5,4.3,19.4,2,"1,040"
20171111,6.7,1.7,12.1,0,"1,041"
20171112,5.6,-0.6,13.6,0,"1,047"
20171113,8.2,1.2,14.4,0.4,"1,040"
20171114,9.2,4.1,14.4,0,"1,040"
20171115,5.5,1.2,10.3,0,"1,043"
20171116,3.1,-1.6,9.3,0,"1,050"
20171117,5.1,-2,10.4,0.2,"1,042"
20171118,2,-2.1,7.6,0,"1,021"
20171119,0.8,-4.1,5.5,0,"1,011"
20171120,3.1,-1.5,8.3,0,"1,019"
20171121,2.9,-2.7,10.2,0,"1,023"
20171122,5.3,0.1,10.7,0.5,"1,018"
20171123,2.3,-2,6.7,0.6,"1,011"
20171124,1.9,-2.1,6.5,1.3,"1,019"
20171125,4,-3.4,10.4,3.3,"1,023"
20171126,6.3,0.8,12.4,1.3,978
20171127,3.9,-1.8,11.6,0,978
20171128,7.3,0.7,14.4,0,983
20171129,7.5,3.1,12.2,0,980
20171130,2.1,-1.9,6.6,0,977
20171201,-0.6,-5.2,4.8,0,984
20171202,1.3,-4.9,8.1,0,"1,010"
20171203,4.4,-1.7,11,0.5,"1,011"
20171204,2.2,-2.6,6.9,0.2,"1,019"
20171205,-2.3,-6,1.9,0.2,"1,014"
20171206,0.6,-5.2,6.7,0.9,"1,023"
20171207,2.6,-1.9,7.6,0.9,"1,034"
20171208,-1.3,-4.3,2.4,0.2,"1,010"
20171209,0.7,-4.5,6.2,0,"1,011"
20171210,3.5,-1.1,8.9,2.2,"1,019"
20171211,-3,-6.7,1.7,0.2,"1,014"
20171212,-6,-9.7,-1.7,0,"1,023"
20171213,-5.2,-9.6,0.4,0,"1,034"
20171214,-4,-10.5,2.8,0,"1,034"
20171215,-0.8,-7.2,4.7,0,"1,034"
20171216,-1.7,-5.6,2.1,0.2,"1,229"
20171217,-4.4,-9,0.3,0.1,"1,285"
20171218,-0.2,-7.3,5.7,0.3,"1,386"
20171219,-1.3,-5.9,3.4,0.1,"1,479"
20171220,-1.5,-7.8,4.7,0.7,"1,553"
20171221,-0.1,-4.8,5.8,0,"1,678"
20171222,1.7,-4.3,8.5,0,"1,229"
20171223,3.9,-1.1,11,0,"1,285"
20171224,4.3,1.3,8.1,14.2,"1,386"
20171225,0.2,-2.7,3.5,0,"1,479"
20171226,-0.6,-4.9,4.1,0.1,"1,553"
20171227,-3.9,-8,0.7,0,"1,688"
20171228,-1.5,-6.9,3.7,0,"1,687"
20171229,2.9,-2.1,8,0,"1,695"
20171230,2.9,-1.6,7.1,0.6,"1,609"
20171231,2.1,-2,5.8,0.4,"1,609"
